Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Sturnella magna,Eastern Meadowlark,0.4756,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
3.0,6.0,Geothlypis trichas,Common Yellowthroat,0.1387,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
6.0,9.0,Sturnella magna,Eastern Meadowlark,0.5322,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
9.0,12.0,Spizella pusilla,Field Sparrow,0.0612,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
18.0,21.0,Sturnella magna,Eastern Meadowlark,0.7563,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
21.0,24.0,Sturnella magna,Eastern Meadowlark,0.2776,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
24.0,27.0,Spizella pusilla,Field Sparrow,0.6227,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
30.0,33.0,Sturnella magna,Eastern Meadowlark,0.4661,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
33.0,36.0,Spizella pusilla,Field Sparrow,0.3488,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
36.0,39.0,Spizella pusilla,Field Sparrow,0.1771,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
39.0,42.0,Sturnella magna,Eastern Meadowlark,0.3514,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
42.0,45.0,Sturnella magna,Eastern Meadowlark,0.1211,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
48.0,51.0,Sturnella magna,Eastern Meadowlark,0.5631,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
51.0,54.0,Sturnella magna,Eastern Meadowlark,0.1936,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
63.0,66.0,Sturnella magna,Eastern Meadowlark,0.0769,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
72.0,75.0,Sturnella magna,Eastern Meadowlark,0.1213,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
75.0,78.0,Sturnella magna,Eastern Meadowlark,0.2596,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
78.0,81.0,Sturnella magna,Eastern Meadowlark,0.8295,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
87.0,90.0,Sturnella magna,Eastern Meadowlark,0.1889,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
90.0,93.0,Sturnella magna,Eastern Meadowlark,0.4195,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
99.0,102.0,Sturnella magna,Eastern Meadowlark,0.5684,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
102.0,105.0,Sturnella magna,Eastern Meadowlark,0.3597,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
114.0,117.0,Sturnella magna,Eastern Meadowlark,0.6918,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
117.0,120.0,Sturnella magna,Eastern Meadowlark,0.2516,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
144.0,147.0,Sturnella magna,Eastern Meadowlark,0.6139,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
165.0,168.0,Sturnella magna,Eastern Meadowlark,0.4411,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
228.0,231.0,Geothlypis trichas,Common Yellowthroat,0.0649,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
231.0,234.0,Geothlypis trichas,Common Yellowthroat,0.0774,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
405.0,408.0,Geothlypis trichas,Common Yellowthroat,0.0709,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
444.0,447.0,Geothlypis trichas,Common Yellowthroat,0.1324,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
453.0,456.0,Geothlypis trichas,Common Yellowthroat,0.1387,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
486.0,489.0,Geothlypis trichas,Common Yellowthroat,0.1443,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
510.0,513.0,Geothlypis trichas,Common Yellowthroat,0.1195,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
513.0,516.0,Geothlypis trichas,Common Yellowthroat,0.1416,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
522.0,525.0,Geothlypis trichas,Common Yellowthroat,0.1535,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
525.0,528.0,Geothlypis trichas,Common Yellowthroat,0.0629,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
540.0,543.0,Geothlypis trichas,Common Yellowthroat,0.1205,D:\AcousticMonitoringData\ELDON1_Data\Week23\ELDON1_20250620_194000.wav
