Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Common Yellowthroat	comyel	0.4039	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	0.0
2	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.8959	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	6.0
3	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.7578	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	12.0
4	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.1724	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	15.0
5	Spectrogram 1	1	21.0	24.0	0	15000	Common Yellowthroat	comyel	0.7888	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	21.0
6	Spectrogram 1	1	24.0	27.0	0	15000	Common Yellowthroat	comyel	0.5030	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	24.0
7	Spectrogram 1	1	27.0	30.0	0	15000	Common Yellowthroat	comyel	0.8868	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	27.0
8	Spectrogram 1	1	33.0	36.0	0	15000	Common Yellowthroat	comyel	0.7183	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	33.0
9	Spectrogram 1	1	36.0	39.0	0	15000	Common Yellowthroat	comyel	0.6316	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	36.0
10	Spectrogram 1	1	39.0	42.0	0	15000	Common Yellowthroat	comyel	0.8625	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	39.0
11	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.8327	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	42.0
12	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.7209	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	45.0
13	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.8874	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	51.0
14	Spectrogram 1	1	57.0	60.0	0	15000	Common Yellowthroat	comyel	0.7414	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	57.0
15	Spectrogram 1	1	60.0	63.0	0	15000	Common Yellowthroat	comyel	0.5828	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	60.0
16	Spectrogram 1	1	66.0	69.0	0	15000	Common Yellowthroat	comyel	0.8553	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	66.0
17	Spectrogram 1	1	69.0	72.0	0	15000	Common Yellowthroat	comyel	0.0750	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	69.0
18	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.7097	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	72.0
19	Spectrogram 1	1	78.0	81.0	0	15000	Common Yellowthroat	comyel	0.5692	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	78.0
20	Spectrogram 1	1	81.0	84.0	0	15000	Common Yellowthroat	comyel	0.0846	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	81.0
21	Spectrogram 1	1	87.0	90.0	0	15000	Eastern Meadowlark	easmea	0.0629	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	87.0
22	Spectrogram 1	1	87.0	90.0	0	15000	Common Yellowthroat	comyel	0.0545	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	87.0
23	Spectrogram 1	1	90.0	93.0	0	15000	Common Yellowthroat	comyel	0.1500	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	90.0
24	Spectrogram 1	1	93.0	96.0	0	15000	Common Yellowthroat	comyel	0.4915	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	93.0
25	Spectrogram 1	1	96.0	99.0	0	15000	Common Yellowthroat	comyel	0.1486	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	96.0
26	Spectrogram 1	1	99.0	102.0	0	15000	Common Yellowthroat	comyel	0.5047	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	99.0
27	Spectrogram 1	1	105.0	108.0	0	15000	Common Yellowthroat	comyel	0.2926	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	105.0
28	Spectrogram 1	1	108.0	111.0	0	15000	Common Yellowthroat	comyel	0.5482	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	108.0
29	Spectrogram 1	1	111.0	114.0	0	15000	Common Yellowthroat	comyel	0.6491	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	111.0
30	Spectrogram 1	1	114.0	117.0	0	15000	Common Yellowthroat	comyel	0.4788	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	114.0
31	Spectrogram 1	1	117.0	120.0	0	15000	Common Yellowthroat	comyel	0.3100	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	117.0
32	Spectrogram 1	1	120.0	123.0	0	15000	Common Yellowthroat	comyel	0.4794	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	120.0
33	Spectrogram 1	1	129.0	132.0	0	15000	Common Yellowthroat	comyel	0.8327	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	129.0
34	Spectrogram 1	1	132.0	135.0	0	15000	Common Yellowthroat	comyel	0.6753	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	132.0
35	Spectrogram 1	1	135.0	138.0	0	15000	Common Yellowthroat	comyel	0.2705	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	135.0
36	Spectrogram 1	1	141.0	144.0	0	15000	Common Yellowthroat	comyel	0.4709	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	141.0
37	Spectrogram 1	1	147.0	150.0	0	15000	Common Yellowthroat	comyel	0.0520	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	147.0
38	Spectrogram 1	1	150.0	153.0	0	15000	Common Yellowthroat	comyel	0.1777	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	150.0
39	Spectrogram 1	1	153.0	156.0	0	15000	Common Yellowthroat	comyel	0.3428	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	153.0
40	Spectrogram 1	1	159.0	162.0	0	15000	Common Yellowthroat	comyel	0.4423	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	159.0
41	Spectrogram 1	1	162.0	165.0	0	15000	Common Yellowthroat	comyel	0.1683	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	162.0
42	Spectrogram 1	1	162.0	165.0	0	15000	Field Sparrow	fiespa	0.0990	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	162.0
43	Spectrogram 1	1	168.0	171.0	0	15000	Common Yellowthroat	comyel	0.7423	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	168.0
44	Spectrogram 1	1	171.0	174.0	0	15000	Common Yellowthroat	comyel	0.3472	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	171.0
45	Spectrogram 1	1	174.0	177.0	0	15000	Common Yellowthroat	comyel	0.6480	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	174.0
46	Spectrogram 1	1	180.0	183.0	0	15000	Common Yellowthroat	comyel	0.7365	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250713_045900.wav	180.0
