Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Common Yellowthroat	comyel	0.0519	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	0.0
2	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.0609	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	12.0
3	Spectrogram 1	1	36.0	39.0	0	15000	Common Yellowthroat	comyel	0.0677	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	36.0
4	Spectrogram 1	1	54.0	57.0	0	15000	Upland Sandpiper	uplsan	0.0921	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	54.0
5	Spectrogram 1	1	75.0	78.0	0	15000	Common Yellowthroat	comyel	0.1521	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	75.0
6	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.2030	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	84.0
7	Spectrogram 1	1	96.0	99.0	0	15000	Field Sparrow	fiespa	0.0696	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	96.0
8	Spectrogram 1	1	105.0	108.0	0	15000	Upland Sandpiper	uplsan	0.1979	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	105.0
9	Spectrogram 1	1	117.0	120.0	0	15000	Field Sparrow	fiespa	0.4670	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	117.0
10	Spectrogram 1	1	123.0	126.0	0	15000	Upland Sandpiper	uplsan	0.0640	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	123.0
11	Spectrogram 1	1	135.0	138.0	0	15000	Common Yellowthroat	comyel	0.0516	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	135.0
12	Spectrogram 1	1	144.0	147.0	0	15000	Upland Sandpiper	uplsan	0.9318	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	144.0
13	Spectrogram 1	1	159.0	162.0	0	15000	Upland Sandpiper	uplsan	0.2499	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	159.0
14	Spectrogram 1	1	162.0	165.0	0	15000	Common Yellowthroat	comyel	0.0610	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	162.0
15	Spectrogram 1	1	171.0	174.0	0	15000	Common Yellowthroat	comyel	0.0520	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	171.0
16	Spectrogram 1	1	180.0	183.0	0	15000	Upland Sandpiper	uplsan	0.8201	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	180.0
17	Spectrogram 1	1	189.0	192.0	0	15000	Field Sparrow	fiespa	0.1231	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	189.0
18	Spectrogram 1	1	189.0	192.0	0	15000	Common Yellowthroat	comyel	0.0788	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	189.0
19	Spectrogram 1	1	192.0	195.0	0	15000	Field Sparrow	fiespa	0.0616	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	192.0
20	Spectrogram 1	1	195.0	198.0	0	15000	Common Yellowthroat	comyel	0.0516	D:\AcousticMonitoringData\ELDON7_Data\Week23\ELDON7_20250620_044800.wav	195.0
