Start (s),End (s),Scientific name,Common name,Confidence,File
216.0,219.0,Passerina caerulea,Blue Grosbeak,0.0502,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
465.0,468.0,Passerina caerulea,Blue Grosbeak,0.0560,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
579.0,582.0,Passerina caerulea,Blue Grosbeak,0.0648,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
585.0,588.0,Passerina caerulea,Blue Grosbeak,0.0874,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
591.0,594.0,Passerina caerulea,Blue Grosbeak,0.0512,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
612.0,615.0,Passerina caerulea,Blue Grosbeak,0.0534,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
624.0,627.0,Passerina caerulea,Blue Grosbeak,0.0552,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
639.0,642.0,Passerina caerulea,Blue Grosbeak,0.0711,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
774.0,777.0,Passerina caerulea,Blue Grosbeak,0.0583,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
840.0,843.0,Passerina caerulea,Blue Grosbeak,0.1245,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
840.0,843.0,Sturnella magna,Eastern Meadowlark,0.0600,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
843.0,846.0,Passerina caerulea,Blue Grosbeak,0.1352,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
843.0,846.0,Spizella pusilla,Field Sparrow,0.0717,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
852.0,855.0,Passerina caerulea,Blue Grosbeak,0.1041,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
852.0,855.0,Geothlypis trichas,Common Yellowthroat,0.0541,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
855.0,858.0,Geothlypis trichas,Common Yellowthroat,0.0645,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
870.0,873.0,Passerina caerulea,Blue Grosbeak,0.0932,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
876.0,879.0,Passerina caerulea,Blue Grosbeak,0.1628,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
879.0,882.0,Passerina caerulea,Blue Grosbeak,0.1268,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
879.0,882.0,Spizella pusilla,Field Sparrow,0.0601,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
885.0,888.0,Geothlypis trichas,Common Yellowthroat,0.1489,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
885.0,888.0,Passerina caerulea,Blue Grosbeak,0.0848,S:\AcousticMonitoringData\ELDON6_Data\Week26\ELDON6_20250710_045700.wav
