Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Spizella pusilla,Field Sparrow,0.0628,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
6.0,9.0,Spizella pusilla,Field Sparrow,0.3017,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
9.0,12.0,Spizella pusilla,Field Sparrow,0.1108,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
18.0,21.0,Spizella pusilla,Field Sparrow,0.0794,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
24.0,27.0,Spizella pusilla,Field Sparrow,0.3585,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
27.0,30.0,Spizella pusilla,Field Sparrow,0.0685,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
39.0,42.0,Spizella pusilla,Field Sparrow,0.1739,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
45.0,48.0,Spizella pusilla,Field Sparrow,0.0569,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
54.0,57.0,Spizella pusilla,Field Sparrow,0.0772,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
60.0,63.0,Spizella pusilla,Field Sparrow,0.1068,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
63.0,66.0,Passerina caerulea,Blue Grosbeak,0.0552,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
66.0,69.0,Spizella pusilla,Field Sparrow,0.2530,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
69.0,72.0,Spizella pusilla,Field Sparrow,0.1493,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
72.0,75.0,Spizella pusilla,Field Sparrow,0.0760,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
102.0,105.0,Spizella pusilla,Field Sparrow,0.1453,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
105.0,108.0,Spizella pusilla,Field Sparrow,0.1217,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
117.0,120.0,Spizella pusilla,Field Sparrow,0.1230,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
123.0,126.0,Spizella pusilla,Field Sparrow,0.1346,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
126.0,129.0,Spizella pusilla,Field Sparrow,0.0550,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
129.0,132.0,Spizella pusilla,Field Sparrow,0.3300,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
135.0,138.0,Spizella pusilla,Field Sparrow,0.0615,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
135.0,138.0,Passerina caerulea,Blue Grosbeak,0.0584,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
138.0,141.0,Spizella pusilla,Field Sparrow,0.0828,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
141.0,144.0,Spizella pusilla,Field Sparrow,0.0923,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
147.0,150.0,Spizella pusilla,Field Sparrow,0.0563,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
150.0,153.0,Spizella pusilla,Field Sparrow,0.0756,D:\AcousticMonitoringData\ELDON7_Data\Week22\ELDON7_20250612_054802.wav
