Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Spizella pusilla,Field Sparrow,0.1133,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
24.0,27.0,Spizella pusilla,Field Sparrow,0.0645,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
33.0,36.0,Spizella pusilla,Field Sparrow,0.0653,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
60.0,63.0,Spizella pusilla,Field Sparrow,0.0978,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
63.0,66.0,Geothlypis trichas,Common Yellowthroat,0.0775,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
72.0,75.0,Spizella pusilla,Field Sparrow,0.0574,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
75.0,78.0,Spizella pusilla,Field Sparrow,0.0502,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
84.0,87.0,Spizella pusilla,Field Sparrow,0.0552,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
87.0,90.0,Spizella pusilla,Field Sparrow,0.0782,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
96.0,99.0,Spizella pusilla,Field Sparrow,0.0692,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
99.0,102.0,Spizella pusilla,Field Sparrow,0.1232,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
111.0,114.0,Spizella pusilla,Field Sparrow,0.0837,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
114.0,117.0,Spizella pusilla,Field Sparrow,0.0823,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
120.0,123.0,Spizella pusilla,Field Sparrow,0.0533,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
123.0,126.0,Spizella pusilla,Field Sparrow,0.2982,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
126.0,129.0,Spizella pusilla,Field Sparrow,0.0731,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
138.0,141.0,Spizella pusilla,Field Sparrow,0.0785,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
147.0,150.0,Spizella pusilla,Field Sparrow,0.0515,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
162.0,165.0,Spizella pusilla,Field Sparrow,0.0638,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
168.0,171.0,Spizella pusilla,Field Sparrow,0.1224,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
171.0,174.0,Spizella pusilla,Field Sparrow,0.5571,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
195.0,198.0,Spizella pusilla,Field Sparrow,0.0854,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
219.0,222.0,Spizella pusilla,Field Sparrow,0.2197,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
222.0,225.0,Spizella pusilla,Field Sparrow,0.1393,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
234.0,237.0,Spizella pusilla,Field Sparrow,0.0523,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
249.0,252.0,Sturnella magna,Eastern Meadowlark,0.0991,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
252.0,255.0,Spizella pusilla,Field Sparrow,0.0902,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
279.0,282.0,Spizella pusilla,Field Sparrow,0.1095,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
285.0,288.0,Sturnella magna,Eastern Meadowlark,0.0632,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
291.0,294.0,Sturnella magna,Eastern Meadowlark,0.0609,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
294.0,297.0,Spizella pusilla,Field Sparrow,0.0932,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
297.0,300.0,Sturnella magna,Eastern Meadowlark,0.1123,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
327.0,330.0,Spizella pusilla,Field Sparrow,0.0697,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
372.0,375.0,Geothlypis trichas,Common Yellowthroat,0.1286,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
405.0,408.0,Passerina caerulea,Blue Grosbeak,0.0871,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
408.0,411.0,Spizella pusilla,Field Sparrow,0.0801,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
411.0,414.0,Spizella pusilla,Field Sparrow,0.2560,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
423.0,426.0,Spizella pusilla,Field Sparrow,0.0737,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
423.0,426.0,Geothlypis trichas,Common Yellowthroat,0.0511,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
429.0,432.0,Spizella pusilla,Field Sparrow,0.1448,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
432.0,435.0,Spizella pusilla,Field Sparrow,0.4630,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
435.0,438.0,Spizella pusilla,Field Sparrow,0.5784,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
441.0,444.0,Spizella pusilla,Field Sparrow,0.1369,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
444.0,447.0,Geothlypis trichas,Common Yellowthroat,0.0505,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
450.0,453.0,Spizella pusilla,Field Sparrow,0.0630,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
453.0,456.0,Geothlypis trichas,Common Yellowthroat,0.2656,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
456.0,459.0,Melospiza melodia,Song Sparrow,0.0836,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
456.0,459.0,Spizella pusilla,Field Sparrow,0.0607,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
459.0,462.0,Spizella pusilla,Field Sparrow,0.5783,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
462.0,465.0,Spizella pusilla,Field Sparrow,0.3238,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
465.0,468.0,Geothlypis trichas,Common Yellowthroat,0.0779,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
471.0,474.0,Spizella pusilla,Field Sparrow,0.0508,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
474.0,477.0,Spizella pusilla,Field Sparrow,0.5855,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
486.0,489.0,Spizella pusilla,Field Sparrow,0.3965,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
489.0,492.0,Spizella pusilla,Field Sparrow,0.2449,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
495.0,498.0,Geothlypis trichas,Common Yellowthroat,0.0904,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
498.0,501.0,Spizella pusilla,Field Sparrow,0.3579,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
501.0,504.0,Spizella pusilla,Field Sparrow,0.1286,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
510.0,513.0,Spizella pusilla,Field Sparrow,0.5916,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
513.0,516.0,Spizella pusilla,Field Sparrow,0.1902,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
519.0,522.0,Geothlypis trichas,Common Yellowthroat,0.0752,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
525.0,528.0,Spizella pusilla,Field Sparrow,0.3502,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
528.0,531.0,Spizella pusilla,Field Sparrow,0.5767,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
534.0,537.0,Spizella pusilla,Field Sparrow,0.1006,D:\AcousticMonitoringData\ELDON10_Data\Week24\ELDON10_20250622_204102.wav
