Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Field Sparrow	fiespa	0.2549	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	0.0
2	Spectrogram 1	1	30.0	33.0	0	15000	Blue Grosbeak	blugrb1	0.0596	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	30.0
3	Spectrogram 1	1	42.0	45.0	0	15000	Field Sparrow	fiespa	0.0567	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	42.0
4	Spectrogram 1	1	57.0	60.0	0	15000	Field Sparrow	fiespa	0.1500	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	57.0
5	Spectrogram 1	1	69.0	72.0	0	15000	Upland Sandpiper	uplsan	0.1217	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	69.0
6	Spectrogram 1	1	72.0	75.0	0	15000	Field Sparrow	fiespa	0.1599	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	72.0
7	Spectrogram 1	1	75.0	78.0	0	15000	Upland Sandpiper	uplsan	0.1462	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	75.0
8	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.0748	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	84.0
9	Spectrogram 1	1	96.0	99.0	0	15000	Field Sparrow	fiespa	0.3753	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	96.0
10	Spectrogram 1	1	114.0	117.0	0	15000	Upland Sandpiper	uplsan	0.1763	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	114.0
11	Spectrogram 1	1	117.0	120.0	0	15000	Upland Sandpiper	uplsan	0.0987	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	117.0
12	Spectrogram 1	1	117.0	120.0	0	15000	Blue Grosbeak	blugrb1	0.0832	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	117.0
13	Spectrogram 1	1	123.0	126.0	0	15000	Field Sparrow	fiespa	0.2300	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	123.0
14	Spectrogram 1	1	138.0	141.0	0	15000	Field Sparrow	fiespa	0.2985	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	138.0
15	Spectrogram 1	1	141.0	144.0	0	15000	Field Sparrow	fiespa	0.1169	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	141.0
16	Spectrogram 1	1	147.0	150.0	0	15000	Upland Sandpiper	uplsan	0.0755	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	147.0
17	Spectrogram 1	1	153.0	156.0	0	15000	Field Sparrow	fiespa	0.0662	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	153.0
18	Spectrogram 1	1	156.0	159.0	0	15000	Field Sparrow	fiespa	0.0652	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	156.0
19	Spectrogram 1	1	168.0	171.0	0	15000	Upland Sandpiper	uplsan	0.0764	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	168.0
20	Spectrogram 1	1	183.0	186.0	0	15000	Field Sparrow	fiespa	0.5488	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	183.0
21	Spectrogram 1	1	186.0	189.0	0	15000	Blue Grosbeak	blugrb1	0.0876	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	186.0
22	Spectrogram 1	1	186.0	189.0	0	15000	Upland Sandpiper	uplsan	0.0643	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	186.0
23	Spectrogram 1	1	198.0	201.0	0	15000	Upland Sandpiper	uplsan	0.0962	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	198.0
24	Spectrogram 1	1	201.0	204.0	0	15000	Field Sparrow	fiespa	0.2754	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	201.0
25	Spectrogram 1	1	204.0	207.0	0	15000	Upland Sandpiper	uplsan	0.0876	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	204.0
26	Spectrogram 1	1	213.0	216.0	0	15000	Field Sparrow	fiespa	0.1817	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	213.0
27	Spectrogram 1	1	216.0	219.0	0	15000	Field Sparrow	fiespa	0.1523	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	216.0
28	Spectrogram 1	1	228.0	231.0	0	15000	Field Sparrow	fiespa	0.1296	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	228.0
29	Spectrogram 1	1	237.0	240.0	0	15000	Upland Sandpiper	uplsan	0.1494	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	237.0
30	Spectrogram 1	1	246.0	249.0	0	15000	Field Sparrow	fiespa	0.1747	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	246.0
31	Spectrogram 1	1	255.0	258.0	0	15000	Upland Sandpiper	uplsan	0.1147	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	255.0
32	Spectrogram 1	1	261.0	264.0	0	15000	Field Sparrow	fiespa	0.3358	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	261.0
33	Spectrogram 1	1	261.0	264.0	0	15000	Upland Sandpiper	uplsan	0.0560	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	261.0
34	Spectrogram 1	1	264.0	267.0	0	15000	Field Sparrow	fiespa	0.2122	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	264.0
35	Spectrogram 1	1	273.0	276.0	0	15000	Common Yellowthroat	comyel	0.0522	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	273.0
36	Spectrogram 1	1	276.0	279.0	0	15000	Field Sparrow	fiespa	0.3585	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	276.0
37	Spectrogram 1	1	276.0	279.0	0	15000	Upland Sandpiper	uplsan	0.0753	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	276.0
38	Spectrogram 1	1	279.0	282.0	0	15000	Upland Sandpiper	uplsan	0.1206	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	279.0
39	Spectrogram 1	1	282.0	285.0	0	15000	Blue Grosbeak	blugrb1	0.0679	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	282.0
40	Spectrogram 1	1	288.0	291.0	0	15000	Upland Sandpiper	uplsan	0.1129	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250530_055102.wav	288.0
