Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	138.0	141.0	0	15000	Blue Grosbeak	blugrb1	0.0555	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	138.0
2	Spectrogram 1	1	156.0	159.0	0	15000	Field Sparrow	fiespa	0.2941	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	156.0
3	Spectrogram 1	1	171.0	174.0	0	15000	Field Sparrow	fiespa	0.0993	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	171.0
4	Spectrogram 1	1	183.0	186.0	0	15000	Eastern Meadowlark	easmea	0.0549	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	183.0
5	Spectrogram 1	1	294.0	297.0	0	15000	Field Sparrow	fiespa	0.0711	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	294.0
6	Spectrogram 1	1	300.0	303.0	0	15000	Field Sparrow	fiespa	0.2201	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	300.0
7	Spectrogram 1	1	315.0	318.0	0	15000	Field Sparrow	fiespa	0.0752	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	315.0
8	Spectrogram 1	1	378.0	381.0	0	15000	Common Yellowthroat	comyel	0.0683	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	378.0
9	Spectrogram 1	1	381.0	384.0	0	15000	Common Yellowthroat	comyel	0.0990	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	381.0
10	Spectrogram 1	1	420.0	423.0	0	15000	Blue Grosbeak	blugrb1	0.0558	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	420.0
11	Spectrogram 1	1	453.0	456.0	0	15000	Common Yellowthroat	comyel	0.0636	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	453.0
12	Spectrogram 1	1	504.0	507.0	0	15000	Upland Sandpiper	uplsan	0.3794	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	504.0
13	Spectrogram 1	1	510.0	513.0	0	15000	Upland Sandpiper	uplsan	0.2571	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	510.0
14	Spectrogram 1	1	525.0	528.0	0	15000	Upland Sandpiper	uplsan	0.1066	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	525.0
15	Spectrogram 1	1	543.0	546.0	0	15000	Upland Sandpiper	uplsan	0.1018	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	543.0
16	Spectrogram 1	1	573.0	576.0	0	15000	Eastern Meadowlark	easmea	0.0749	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	573.0
17	Spectrogram 1	1	582.0	585.0	0	15000	Blue Grosbeak	blugrb1	0.0516	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	582.0
18	Spectrogram 1	1	585.0	588.0	0	15000	Common Yellowthroat	comyel	0.0585	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	585.0
19	Spectrogram 1	1	588.0	591.0	0	15000	Field Sparrow	fiespa	0.0768	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	588.0
20	Spectrogram 1	1	594.0	597.0	0	15000	Field Sparrow	fiespa	0.0549	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	594.0
21	Spectrogram 1	1	603.0	606.0	0	15000	Upland Sandpiper	uplsan	0.0833	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	603.0
22	Spectrogram 1	1	609.0	612.0	0	15000	Field Sparrow	fiespa	0.0625	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	609.0
23	Spectrogram 1	1	627.0	630.0	0	15000	Upland Sandpiper	uplsan	0.1203	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	627.0
24	Spectrogram 1	1	645.0	648.0	0	15000	Upland Sandpiper	uplsan	0.7315	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	645.0
25	Spectrogram 1	1	654.0	657.0	0	15000	Upland Sandpiper	uplsan	0.1966	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	654.0
26	Spectrogram 1	1	657.0	660.0	0	15000	Field Sparrow	fiespa	0.1276	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	657.0
27	Spectrogram 1	1	669.0	672.0	0	15000	Upland Sandpiper	uplsan	0.2042	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	669.0
28	Spectrogram 1	1	684.0	687.0	0	15000	Common Yellowthroat	comyel	0.3071	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	684.0
29	Spectrogram 1	1	690.0	693.0	0	15000	Field Sparrow	fiespa	0.1012	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	690.0
30	Spectrogram 1	1	705.0	708.0	0	15000	Field Sparrow	fiespa	0.3959	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	705.0
31	Spectrogram 1	1	708.0	711.0	0	15000	Field Sparrow	fiespa	0.0505	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	708.0
32	Spectrogram 1	1	711.0	714.0	0	15000	Upland Sandpiper	uplsan	0.0592	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	711.0
33	Spectrogram 1	1	714.0	717.0	0	15000	Common Yellowthroat	comyel	0.1385	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250517_191900.wav	714.0
