Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	96.0	99.0	0	15000	Eastern Meadowlark	easmea	0.5292	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	96.0
2	Spectrogram 1	1	105.0	108.0	0	15000	Eastern Meadowlark	easmea	0.2218	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	105.0
3	Spectrogram 1	1	108.0	111.0	0	15000	Eastern Meadowlark	easmea	0.0644	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	108.0
4	Spectrogram 1	1	111.0	114.0	0	15000	Eastern Meadowlark	easmea	0.0528	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	111.0
5	Spectrogram 1	1	153.0	156.0	0	15000	Eastern Meadowlark	easmea	0.2423	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	153.0
6	Spectrogram 1	1	168.0	171.0	0	15000	Eastern Meadowlark	easmea	0.0669	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	168.0
7	Spectrogram 1	1	180.0	183.0	0	15000	Eastern Meadowlark	easmea	0.3063	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	180.0
8	Spectrogram 1	1	210.0	213.0	0	15000	Eastern Meadowlark	easmea	0.7345	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	210.0
9	Spectrogram 1	1	222.0	225.0	0	15000	Eastern Meadowlark	easmea	0.2465	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	222.0
10	Spectrogram 1	1	237.0	240.0	0	15000	Common Yellowthroat	comyel	0.0684	D:\AcousticMonitoringData\ELDON3_Data\Week19\ELDON3_20250521_192300.wav	237.0
