Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	15000	Field Sparrow	fiespa	0.0681	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	12.0
2	Spectrogram 1	1	21.0	24.0	0	15000	Field Sparrow	fiespa	0.0896	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	21.0
3	Spectrogram 1	1	27.0	30.0	0	15000	Field Sparrow	fiespa	0.0835	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	27.0
4	Spectrogram 1	1	45.0	48.0	0	15000	Field Sparrow	fiespa	0.0643	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	45.0
5	Spectrogram 1	1	48.0	51.0	0	15000	Field Sparrow	fiespa	0.3181	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	48.0
6	Spectrogram 1	1	51.0	54.0	0	15000	Field Sparrow	fiespa	0.0528	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	51.0
7	Spectrogram 1	1	63.0	66.0	0	15000	Field Sparrow	fiespa	0.2214	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	63.0
8	Spectrogram 1	1	75.0	78.0	0	15000	Field Sparrow	fiespa	0.1741	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	75.0
9	Spectrogram 1	1	78.0	81.0	0	15000	Field Sparrow	fiespa	0.0562	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	78.0
10	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.0506	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	84.0
11	Spectrogram 1	1	87.0	90.0	0	15000	Field Sparrow	fiespa	0.0938	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	87.0
12	Spectrogram 1	1	99.0	102.0	0	15000	Field Sparrow	fiespa	0.0611	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	99.0
13	Spectrogram 1	1	102.0	105.0	0	15000	Field Sparrow	fiespa	0.0670	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	102.0
14	Spectrogram 1	1	108.0	111.0	0	15000	Field Sparrow	fiespa	0.0638	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	108.0
15	Spectrogram 1	1	117.0	120.0	0	15000	Field Sparrow	fiespa	0.6278	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	117.0
16	Spectrogram 1	1	129.0	132.0	0	15000	Field Sparrow	fiespa	0.3400	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	129.0
17	Spectrogram 1	1	135.0	138.0	0	15000	Eastern Meadowlark	easmea	0.0771	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	135.0
18	Spectrogram 1	1	138.0	141.0	0	15000	Field Sparrow	fiespa	0.3817	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	138.0
19	Spectrogram 1	1	141.0	144.0	0	15000	Field Sparrow	fiespa	0.2609	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	141.0
20	Spectrogram 1	1	165.0	168.0	0	15000	Field Sparrow	fiespa	0.9214	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	165.0
21	Spectrogram 1	1	168.0	171.0	0	15000	Field Sparrow	fiespa	0.2776	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	168.0
22	Spectrogram 1	1	183.0	186.0	0	15000	Field Sparrow	fiespa	0.8597	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	183.0
23	Spectrogram 1	1	186.0	189.0	0	15000	Field Sparrow	fiespa	0.2717	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	186.0
24	Spectrogram 1	1	201.0	204.0	0	15000	Field Sparrow	fiespa	0.4339	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	201.0
25	Spectrogram 1	1	204.0	207.0	0	15000	Field Sparrow	fiespa	0.7788	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	204.0
26	Spectrogram 1	1	213.0	216.0	0	15000	Field Sparrow	fiespa	0.1785	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	213.0
27	Spectrogram 1	1	258.0	261.0	0	15000	Field Sparrow	fiespa	0.0531	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	258.0
28	Spectrogram 1	1	318.0	321.0	0	15000	Field Sparrow	fiespa	0.0659	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	318.0
29	Spectrogram 1	1	333.0	336.0	0	15000	Field Sparrow	fiespa	0.0613	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	333.0
30	Spectrogram 1	1	351.0	354.0	0	15000	Field Sparrow	fiespa	0.2883	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	351.0
31	Spectrogram 1	1	354.0	357.0	0	15000	Field Sparrow	fiespa	0.4320	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	354.0
32	Spectrogram 1	1	363.0	366.0	0	15000	Field Sparrow	fiespa	0.3973	D:\AcousticMonitoringData\ELDON9_Data\Week22\ELDON9_20250611_054802.wav	363.0
