Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Spizella pusilla,Field Sparrow,0.0916,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
0,3.0,Geothlypis trichas,Common Yellowthroat,0.0665,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
0,3.0,Sturnella magna,Eastern Meadowlark,0.0171,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
3.0,6.0,Spizella pusilla,Field Sparrow,0.0392,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
6.0,9.0,Bartramia longicauda,Upland Sandpiper,0.0155,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
9.0,12.0,Geothlypis trichas,Common Yellowthroat,0.0204,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
12.0,15.0,Geothlypis trichas,Common Yellowthroat,0.2455,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
12.0,15.0,Spizella pusilla,Field Sparrow,0.0114,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
15.0,18.0,Spizella pusilla,Field Sparrow,0.1324,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
15.0,18.0,Sturnella magna,Eastern Meadowlark,0.0475,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
15.0,18.0,Geothlypis trichas,Common Yellowthroat,0.0305,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
15.0,18.0,Passerina caerulea,Blue Grosbeak,0.0115,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
18.0,21.0,Spizella pusilla,Field Sparrow,0.1291,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
18.0,21.0,Passerina caerulea,Blue Grosbeak,0.0191,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
18.0,21.0,Sturnella magna,Eastern Meadowlark,0.0154,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
18.0,21.0,Geothlypis trichas,Common Yellowthroat,0.0135,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
24.0,27.0,Spizella pusilla,Field Sparrow,0.1647,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
24.0,27.0,Sturnella magna,Eastern Meadowlark,0.0471,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
24.0,27.0,Passerina caerulea,Blue Grosbeak,0.0315,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
27.0,30.0,Geothlypis trichas,Common Yellowthroat,0.3265,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
27.0,30.0,Spizella pusilla,Field Sparrow,0.0287,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
30.0,33.0,Sturnella magna,Eastern Meadowlark,0.0290,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
30.0,33.0,Geothlypis trichas,Common Yellowthroat,0.0278,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
30.0,33.0,Spizella pusilla,Field Sparrow,0.0271,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
33.0,36.0,Spizella pusilla,Field Sparrow,0.0378,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
33.0,36.0,Passerina caerulea,Blue Grosbeak,0.0339,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
33.0,36.0,Sturnella magna,Eastern Meadowlark,0.0120,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
33.0,36.0,Geothlypis trichas,Common Yellowthroat,0.0104,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
36.0,39.0,Spizella pusilla,Field Sparrow,0.0341,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
36.0,39.0,Geothlypis trichas,Common Yellowthroat,0.0152,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
39.0,42.0,Spizella pusilla,Field Sparrow,0.0992,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
39.0,42.0,Passerina caerulea,Blue Grosbeak,0.0161,D:/AcousticMonitoringData/ELDON7_Data/Week16\ELDON7_20250430_061602.wav
